date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:44	204582/204582	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Aug%202025%2015:16:44%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont3e6e.eot	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:46	204582/204582	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Aug%202025%2015:16:45%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.eot?	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfontd41d.eot	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Feb%202025%2012:56:48%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:48	98024/98024	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Feb%202025%2012:56:48%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont3e6e.woff	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:48	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Feb%202025%2012:56:48%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:49	204582/204582	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Aug%202025%2015:16:48%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/fonts/fontawesome-webfont.993e6e.delayed	(from https://sahajshekha.com/wp-content/plugins/tutor-lms-elementor-addons/assets/css/font-awesome.min.css?ver=3.0.1)
21:16:50	116345/116345	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Jul%202025%2000:48:05%20GMT	https://sahajshekha.com/wp-includes/css/dist/block-library/style.min.css?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/css/dist/block-library/style.min6c2d.css	(from https://sahajshekha.com/courses/)
21:16:50	43267/43267	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2012:58:19%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-pro/assets/lib/codesample/prism.min.js?ver=3.2.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-pro/assets/lib/codesample/prism.minee9a.js	(from https://sahajshekha.com/courses/)
21:16:50	878/878	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2012:58:19%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-pro/assets/lib/tinymce/code.plugin.min.js?ver=3.2.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-pro/assets/lib/tinymce/code.plugin.minee9a.js	(from https://sahajshekha.com/courses/)
21:16:51	14552/14552	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/css/select2ab9f.css	(from https://sahajshekha.com/cart-2/)
21:16:51	3494/3494	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.minab9f.js	(from https://sahajshekha.com/cart-2/)
21:16:51	2765/2765	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.minab9f.js	(from https://sahajshekha.com/cart-2/)
21:16:52	202423/202423	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:16:51%20GMT	https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/courses/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/student-registration/index4751.html	(from https://sahajshekha.com/courses/)
21:16:52	9267/9267	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.minab9f.js	(from https://sahajshekha.com/cart-2/)
21:16:52	208293/208293	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:16:51%20GMT	https://sahajshekha.com/course-category/school-education/?tutor-course-filter-category=39	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/course-category/school-education/indexf2e2.html	(from https://sahajshekha.com/courses/)
21:16:52	2939/2939	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.minab9f.js	(from https://sahajshekha.com/cart-2/)
21:16:53	77915/77915	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2013:00:03%20GMT	https://sahajshekha.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.9-wc.9.6.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.minb6eb.js	(from https://sahajshekha.com/cart-2/)
21:16:53	4139/4139	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:16:53%20GMT	https://sahajshekha.com/wp-json/wp/v2/pages/17	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/wp/v2/pages/17.json	(from https://sahajshekha.com/cart-2/)
21:16:53	365570/365570	---M--	200	added ('OK')	text/javascript	date:Tue,%2010%20Nov%202020%2015:14:08%20GMT	https://sahajshekha.com/wp-includes/js/tinymce/tinymce.min.js?ver=3.2.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/tinymce/tinymce.minee9a.js	(from https://sahajshekha.com/courses/)
21:16:54	2021/2021	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:16:54%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fcart-2%2F	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embedd894.json	(from https://sahajshekha.com/cart-2/)
21:16:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Aug%202025%2015:16:54%20GMT	https://sahajshekha.com/?p=17	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/indexd8eb.html	(from https://sahajshekha.com/cart-2/)
21:16:55	2181/2181	---MC-	200	added ('OK')	text/xml	date:Wed,%2020%20Aug%202025%2015:16:54%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fcart-2%2F&format=xml	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embed1bca	(from https://sahajshekha.com/cart-2/)
21:16:55	1283/1283	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Feb%202025%2012:44:08%20GMT	https://sahajshekha.com/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.27.3	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/elementor/assets/css/widget-video.mine689.css	(from https://sahajshekha.com/gift/)
21:16:57	249842/249842	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:16:56%20GMT	https://sahajshekha.com/shop/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/shop/index.html	(from https://sahajshekha.com/cart-2/)
21:16:57	6797/6797	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Feb%202025%2012:58:56%20GMT	https://sahajshekha.com/wp-content/plugins/pro-elements/assets/css/widget-form.min.css?ver=3.27.3	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/pro-elements/assets/css/widget-form.mine689.css	(from https://sahajshekha.com/gift/)
21:16:57	7513/7513	---M--	200	added ('OK')	text/css	date:Wed,%2020%20Aug%202025%2015:16:05%20GMT	https://sahajshekha.com/wp-content/uploads/elementor/css/post-499.css?ver=1755702965	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/uploads/elementor/css/post-499d0ec.css	(from https://sahajshekha.com/gift/)
21:16:58	13757/13757	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:16:57%20GMT	https://sahajshekha.com/wp-json/wp/v2/pages/499	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/wp/v2/pages/499.json	(from https://sahajshekha.com/gift/)
21:16:58	2017/2017	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:16:58%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fgift%2F	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embedf885.json	(from https://sahajshekha.com/gift/)
21:16:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Aug%202025%2015:16:58%20GMT	https://sahajshekha.com/?p=499	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/indexa862.html	(from https://sahajshekha.com/gift/)
21:16:59	2177/2177	---MC-	200	added ('OK')	text/xml	date:Wed,%2020%20Aug%202025%2015:16:59%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fgift%2F&format=xml	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embeda4f7	(from https://sahajshekha.com/gift/)
21:16:59	6061/6061	---M--	200	added ('OK')	text/css	date:Wed,%2007%20Feb%202024%2021:26:14%20GMT	https://sahajshekha.com/wp-includes/css/buttons.min.css?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/css/buttons.min6c2d.css	(from https://sahajshekha.com/dashboard/)
21:17:00	11256/11256	---M--	200	added ('OK')	text/css	date:Tue,%2029%20Sep%202020%2019:23:06%20GMT	https://sahajshekha.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://sahajshekha.com/dashboard/)
21:17:00	4186/4186	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Jun%202019%2000:15:02%20GMT	https://sahajshekha.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/mediaelement/wp-mediaelement.min6c2d.css	(from https://sahajshekha.com/dashboard/)
21:17:01	59016/59016	---M--	200	added ('OK')	text/css	date:Thu,%2004%20Mar%202021%2001:46:22%20GMT	https://sahajshekha.com/wp-includes/css/dashicons.min.css?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/css/dashicons.min6c2d.css	(from https://sahajshekha.com/dashboard/)
21:17:01	790/790	---M--	200	added ('OK')	text/css	date:Thu,%2026%20Apr%202012%2001:19:58%20GMT	https://sahajshekha.com/wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/imgareaselect/imgareaselect3bf4.css	(from https://sahajshekha.com/dashboard/)
21:17:01	46567/46567	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/css/media-views.min.css?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/css/media-views.min6c2d.css	(from https://sahajshekha.com/dashboard/)
21:17:01	817/817	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Feb%202025%2012:58:19%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-pro/addons/tutor-notifications/assets/css/tutor-notifications.css?ver=3.1.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-pro/addons/tutor-notifications/assets/css/tutor-notifications324d.css	(from https://sahajshekha.com/dashboard/)
21:17:01	72957/72957	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Feb%202025%2012:55:49%20GMT	https://sahajshekha.com/wp-content/plugins/tutor/assets/css/tutor-frontend-dashboard.min.css?ver=3.2.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor/assets/css/tutor-frontend-dashboard.minee9a.css	(from https://sahajshekha.com/dashboard/)
21:17:01	1864/1864	---M--	200	added ('OK')	text/javascript	date:Fri,%2023%20Sep%202022%2023:25:30%20GMT	https://sahajshekha.com/wp-includes/js/utils.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/utils.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:02	15605/15605	---M--	200	added ('OK')	text/javascript	date:Thu,%2002%20Feb%202023%2021:06:32%20GMT	https://sahajshekha.com/wp-includes/js/plupload/plupload.min.js?ver=2.1.9	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/plupload/plupload.min6c17.js	(from https://sahajshekha.com/dashboard/)
21:17:02	87394/87394	---M--	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2016:25:22%20GMT	https://sahajshekha.com/wp-includes/js/plupload/moxie.min.js?ver=1.3.5.1	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/plupload/moxie.min5035.js	(from https://sahajshekha.com/dashboard/)
21:17:03	4181/4181	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:17:03%20GMT	https://sahajshekha.com/wp-json/wp/v2/pages/9	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/wp/v2/pages/9.json	(from https://sahajshekha.com/dashboard/)
21:17:04	2042/2042	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:17:04%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fdashboard%2F	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embed0446.json	(from https://sahajshekha.com/dashboard/)
21:17:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Aug%202025%2015:17:04%20GMT	https://sahajshekha.com/?p=9	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/indexb5fb.html	(from https://sahajshekha.com/dashboard/)
21:17:04	2202/2202	---MC-	200	added ('OK')	text/xml	date:Wed,%2020%20Aug%202025%2015:17:04%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Fdashboard%2F&format=xml	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embeddead	(from https://sahajshekha.com/dashboard/)
21:17:05	18905/18905	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/underscore.min3ab8.js	(from https://sahajshekha.com/dashboard/)
21:17:05	2643/2643	---M--	200	added ('OK')	text/javascript	date:Fri,%2023%20Sep%202022%2023:25:30%20GMT	https://sahajshekha.com/wp-includes/js/shortcode.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/shortcode.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:06	202425/202425	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Aug%202025%2015:17:05%20GMT	https://sahajshekha.com/student-registration/?redirect_to=https://sahajshekha.com/dashboard/	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/student-registration/index83b5.html	(from https://sahajshekha.com/dashboard/)
21:17:06	24301/24301	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/js/backbone.min.js?ver=1.6.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/backbone.minaff7.js	(from https://sahajshekha.com/dashboard/)
21:17:06	1426/1426	---M--	200	added ('OK')	text/javascript	date:Tue,%2020%20Sep%202022%2007:22:10%20GMT	https://sahajshekha.com/wp-includes/js/wp-util.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/wp-util.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:06	3039/3039	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20Apr%202022%2023:37:18%20GMT	https://sahajshekha.com/wp-includes/js/wp-backbone.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/wp-backbone.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:06	13284/13284	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/js/media-models.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/media-models.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:06	6036/6036	---M--	200	added ('OK')	text/javascript	date:Fri,%2002%20Feb%202024%2022:18:16%20GMT	https://sahajshekha.com/wp-includes/js/plupload/wp-plupload.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/plupload/wp-plupload.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:07	1191/1191	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20Apr%202022%2023:37:18%20GMT	https://sahajshekha.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/mediaelement/mediaelement-migrate.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:07	1107/1107	---M--	200	added ('OK')	text/javascript	date:Tue,%2007%20Feb%202023%2020:30:42%20GMT	https://sahajshekha.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/mediaelement/wp-mediaelement.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:07	1023/1023	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20Apr%202022%2023:37:18%20GMT	https://sahajshekha.com/wp-includes/js/api-request.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/api-request.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:08	457/457	---M--	200	added ('OK')	text/javascript	date:Wed,%2031%20Jan%202024%2017:29:56%20GMT	https://sahajshekha.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/dist/dom-ready.min5346.js	(from https://sahajshekha.com/dashboard/)
21:17:08	2358/2358	---M--	200	added ('OK')	text/javascript	date:Fri,%2020%20Sep%202024%2005:25:36%20GMT	https://sahajshekha.com/wp-includes/js/dist/a11y.min.js?ver=3156534cc54473497e14	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/dist/a11y.min3f73.js	(from https://sahajshekha.com/dashboard/)
21:17:08	9009/9009	---M--	200	added ('OK')	text/javascript	date:Thu,%2027%20Jun%202024%2016:25:22%20GMT	https://sahajshekha.com/wp-includes/js/clipboard.min.js?ver=2.0.11	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/clipboard.min3c89.js	(from https://sahajshekha.com/dashboard/)
21:17:08	158005/158005	---M--	200	added ('OK')	text/javascript	date:Thu,%2029%20Sep%202022%2017:51:12%20GMT	https://sahajshekha.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://sahajshekha.com/dashboard/)
21:17:09	10885/10885	---M--	200	added ('OK')	text/javascript	date:Thu,%2002%20Feb%202023%2021:06:32%20GMT	https://sahajshekha.com/wp-includes/js/media-editor.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/media-editor.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:09	110712/110712	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/js/media-views.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/media-views.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:09	12052/12052	---M--	200	added ('OK')	text/javascript	date:Wed,%2016%20Apr%202025%2000:48:04%20GMT	https://sahajshekha.com/wp-includes/js/media-audiovideo.min.js?ver=6.8.2	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-includes/js/media-audiovideo.min6c2d.js	(from https://sahajshekha.com/dashboard/)
21:17:10	26754/26754	---M--	200	added ('OK')	text/javascript	date:Sat,%2008%20Feb%202025%2012:58:19%20GMT	https://sahajshekha.com/wp-content/plugins/tutor-pro/addons/tutor-notifications/assets/js/tutor-notifications.js?ver=3.1.0	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-content/plugins/tutor-pro/addons/tutor-notifications/assets/js/tutor-notifications324d.js	(from https://sahajshekha.com/dashboard/)
21:17:11	7097/7097	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:17:11%20GMT	https://sahajshekha.com/wp-json/wp/v2/pages/132	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/wp/v2/pages/132.json	(from https://sahajshekha.com/tutor-login/)
21:17:12	2052/2052	---MC-	200	added ('OK')	application/json	date:Wed,%2020%20Aug%202025%2015:17:11%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Ftutor-login%2F	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embed1e32.json	(from https://sahajshekha.com/tutor-login/)
21:17:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Aug%202025%2015:17:12%20GMT	https://sahajshekha.com/?p=132	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/index31a3.html	(from https://sahajshekha.com/tutor-login/)
21:17:13	2212/2212	---MC-	200	added ('OK')	text/xml	date:Wed,%2020%20Aug%202025%2015:17:13%20GMT	https://sahajshekha.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsahajshekha.com%2Ftutor-login%2F&format=xml	C:/Users/soura/OneDrive/Desktop/Sahaj-copy/sahaj-shekha-static/sahajshekha.com/wp-json/oembed/1.0/embedd777	(from https://sahajshekha.com/tutor-login/)
